id,author,source,paragraph
250,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, I did. I said I wouldn’t, and I’ll stick to it. Honest _injun_,
I will. People would call me a low-down Abolitionist and despise me for
keeping mum—but that don’t make no difference. I ain’t a-going to tell,
and I ain’t a-going back there, anyways. So, now, le’s know all about
it.”"
251,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, you see, it ’uz dis way. Ole missus—dat’s Miss Watson—she pecks
on me all de time, en treats me pooty rough, but she awluz said she
wouldn’ sell me down to Orleans. But I noticed dey wuz a nigger trader
roun’ de place considable lately, en I begin to git oneasy. Well, one
night I creeps to de do’ pooty late, en de do’ warn’t quite shet, en I
hear old missus tell de widder she gwyne to sell me down to Orleans,
but she didn’ want to, but she could git eight hund’d dollars for me,
en it ’uz sich a big stack o’ money she couldn’ resis’. De widder she
try to git her to say she wouldn’ do it, but I never waited to hear de
res’. I lit out mighty quick, I tell you."
252,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“I tuck out en shin down de hill, en ’spec to steal a skift ’long de
sho’ som’ers ’bove de town, but dey wuz people a-stirring yit, so I hid
in de ole tumble-down cooper-shop on de bank to wait for everybody to
go ’way. Well, I wuz dah all night. Dey wuz somebody roun’ all de time.
’Long ’bout six in de mawnin’ skifts begin to go by, en ’bout eight er
nine every skift dat went ’long wuz talkin’ ’bout how yo’ pap come over
to de town en say you’s killed. Dese las’ skifts wuz full o’ ladies en
genlmen a-goin’ over for to see de place. Sometimes dey’d pull up at de
sho’ en take a res’ b’fo’ dey started acrost, so by de talk I got to
know all ’bout de killin’. I ’uz powerful sorry you’s killed, Huck, but
I ain’t no mo’ now."
253,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“I laid dah under de shavin’s all day. I ’uz hungry, but I warn’t
afeard; bekase I knowed ole missus en de widder wuz goin’ to start to
de camp-meet’n’ right arter breakfas’ en be gone all day, en dey knows
I goes off wid de cattle ’bout daylight, so dey wouldn’ ’spec to see me
roun’ de place, en so dey wouldn’ miss me tell arter dark in de
evenin’. De yuther servants wouldn’ miss me, kase dey’d shin out en
take holiday soon as de ole folks ’uz out’n de way."
254,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, when it come dark I tuck out up de river road, en went ’bout two
mile er more to whah dey warn’t no houses. I’d made up my mine ’bout
what I’s agwyne to do. You see, ef I kep’ on tryin’ to git away afoot,
de dogs ’ud track me; ef I stole a skift to cross over, dey’d miss dat
skift, you see, en dey’d know ’bout whah I’d lan’ on de yuther side, en
whah to pick up my track. So I says, a raff is what I’s arter; it doan’
_make_ no track."
255,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“I see a light a-comin’ roun’ de p’int bymeby, so I wade’ in en shove’
a log ahead o’ me en swum more’n half way acrost de river, en got in
’mongst de drift-wood, en kep’ my head down low, en kinder swum agin de
current tell de raff come along. Den I swum to de stern uv it en tuck
a-holt. It clouded up en ’uz pooty dark for a little while. So I clumb
up en laid down on de planks. De men ’uz all ’way yonder in de middle,
whah de lantern wuz. De river wuz a-risin’, en dey wuz a good current;
so I reck’n’d ’at by fo’ in de mawnin’ I’d be twenty-five mile down de
river, en den I’d slip in jis b’fo’ daylight en swim asho’, en take to
de woods on de Illinois side."
256,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“But I didn’ have no luck. When we ’uz mos’ down to de head er de
islan’ a man begin to come aft wid de lantern, I see it warn’t no use
fer to wait, so I slid overboard en struck out fer de islan’. Well, I
had a notion I could lan’ mos’ anywhers, but I couldn’t—bank too bluff.
I ’uz mos’ to de foot er de islan’ b’fo’ I found’ a good place. I went
into de woods en jedged I wouldn’ fool wid raffs no mo’, long as dey
move de lantern roun’ so. I had my pipe en a plug er dog-leg, en some
matches in my cap, en dey warn’t wet, so I ’uz all right.”"
257,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“And so you ain’t had no meat nor bread to eat all this time? Why
didn’t you get mud-turkles?”"
258,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“How you gwyne to git ’m? You can’t slip up on um en grab um; en how’s
a body gwyne to hit um wid a rock? How could a body do it in de night?
En I warn’t gwyne to show mysef on de bank in de daytime.”"
259,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, that’s so. You’ve had to keep in the woods all the time, of
course. Did you hear ’em shooting the cannon?”"
260,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Oh, yes. I knowed dey was arter you. I see um go by heah—watched um
thoo de bushes.”"
261,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"Some young birds come along, flying a yard or two at a time and
lighting. Jim said it was a sign it was going to rain. He said it was a
sign when young chickens flew that way, and so he reckoned it was the
same way when young birds done it. I was going to catch some of them,
but Jim wouldn’t let me. He said it was death. He said his father laid
mighty sick once, and some of them catched a bird, and his old granny
said his father would die, and he did."
262,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"And Jim said you mustn’t count the things you are going to cook for
dinner, because that would bring bad luck. The same if you shook the
table-cloth after sundown. And he said if a man owned a beehive and
that man died, the bees must be told about it before sun-up next
morning, or else the bees would all weaken down and quit work and die.
Jim said bees wouldn’t sting idiots; but I didn’t believe that, because
I had tried them lots of times myself, and they wouldn’t sting me."
263,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"I had heard about some of these things before, but not all of them. Jim
knowed all kinds of signs. He said he knowed most everything. I said it
looked to me like all the signs was about bad luck, and so I asked him
if there warn’t any good-luck signs. He says:"
264,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Mighty few—an’ _dey_ ain’t no use to a body. What you want to know
when good luck’s a-comin’ for? Want to keep it off?” And he said: “Ef
you’s got hairy arms en a hairy breas’, it’s a sign dat you’s agwyne to
be rich. Well, dey’s some use in a sign like dat, ’kase it’s so fur
ahead. You see, maybe you’s got to be po’ a long time fust, en so you
might git discourage’ en kill yo’sef ’f you didn’ know by de sign dat
you gwyne to be rich bymeby.”"
265,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Have you got hairy arms and a hairy breast, Jim?”"
266,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,“What’s de use to ax dat question? Don’t you see I has?”
267,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, are you rich?”"
268,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“No, but I ben rich wunst, and gwyne to be rich agin. Wunst I had
foteen dollars, but I tuck to specalat’n’, en got busted out.”"
269,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“What did you speculate in, Jim?”"
270,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,"“Well, fust I tackled stock.”"
271,mark_twain,mark_twain/huckkleberry_finn/chapter8.txt,“What kind of stock?”
